Label,Overall_Total,PB_BE,Result
LCA_ACIDIFICATION,202.7522510835814,1375.0,0.14745618260624102
LCA_CO2,35136.736947,9363.75,3.7524215134961953
LCA_ECOTOXICITY,1457292.228549815,180125.0,8.090449568631866
LCA_FRESHWATER_EUT,6.293416470846221,7.98875,0.7877848813451693
LCA_MARINE_EUT,60.14667630903831,276.375,0.21762705132171256
LCA_TERRESTRIAL_EUT,592.8501705668539,8428.75,0.0703366656463715
LCA_HUMAN_TOXICITY_CARC,4.909934999127247e-05,0.00132275,0.0371191457125477
LCA_HUMAN_TOXICITY_NOCARC,0.001055125011050168,0.005637499999999999,0.1871618644878347
LCA_IONIZING_RADIATION,6040.976141607611,724625.0,0.008336692967545434
LCA_LANDUSE,447441.2636458221,17462.5,25.622978591027753
LCA_MINERAL_DEPLETION,1.595530510426408,0.301125,5.298565414450504
LCA_PARTICULATE_MATTER,0.002425676962026707,0.0007095,3.4188540691003624
LCA_OZONE_TROPOS,165.143429147146,559.625,0.2950965899435265
LCA_WATER_DEPLETION,24413.72834627638,250249.99999999997,0.09755735602907646
LCA_ABIOTIC_DEPLETION,827234.3776707614,308000.0,2.685825901528446
LCA_OZONE_DEPLETION,0.01075194867947415,0.7411249999999999,0.014507604897249655
