Label,Overall_Total,PB_BE,Result
LCA_ACIDIFICATION,313.422021210293,1375.0,0.22794328815294035
LCA_CO2,55418.354274,9363.75,5.918393194393271
LCA_ECOTOXICITY,1822145.112752634,180125.0,10.116003401818926
LCA_FRESHWATER_EUT,11.93192991054175,7.98875,1.4935916020080426
LCA_MARINE_EUT,80.04776467097167,276.375,0.2896346075837962
LCA_TERRESTRIAL_EUT,812.0817141212981,8428.75,0.09634663670429164
LCA_HUMAN_TOXICITY_CARC,5.340277416653439e-05,0.00132275,0.040372537642437645
LCA_HUMAN_TOXICITY_NOCARC,0.00127200551125873,0.005637499999999999,0.22563290665343327
LCA_IONIZING_RADIATION,7283.46281836967,724625.0,0.010051354588055434
LCA_LANDUSE,501503.2603886474,17462.5,28.71886959992254
LCA_MINERAL_DEPLETION,1.626587810554297,0.301125,5.401702982330584
LCA_PARTICULATE_MATTER,0.003768612611706949,0.0007095,5.311645682462226
LCA_OZONE_TROPOS,223.6584413516545,559.625,0.3996577017675309
LCA_WATER_DEPLETION,27007.26770231177,250249.99999999997,0.1079211496595875
LCA_ABIOTIC_DEPLETION,1073948.600157319,308000.0,3.4868461044068804
LCA_OZONE_DEPLETION,0.0111582636368972,0.7411249999999999,0.015055845689859607
