Label,Overall_Total,PB_BE,Result
LCA_ACIDIFICATION,293.8157836263349,1375.0,0.2136842062736981
LCA_CO2,56428.908255,9363.75,6.026315125350421
LCA_ECOTOXICITY,1728437.389476662,180125.0,9.595766214998818
LCA_FRESHWATER_EUT,10.43520454764022,7.98875,1.3062374648900292
LCA_MARINE_EUT,77.77580573210662,276.375,0.281414041545388
LCA_TERRESTRIAL_EUT,788.6693214549534,8428.75,0.09356895405071373
LCA_HUMAN_TOXICITY_CARC,5.175982439299226e-05,0.00132275,0.03913046637156852
LCA_HUMAN_TOXICITY_NOCARC,0.00120538384291722,0.005637499999999999,0.2138153158168018
LCA_IONIZING_RADIATION,7481.815418918485,724625.0,0.010325085967111933
LCA_LANDUSE,473860.0936919993,17462.5,27.135867927959875
LCA_MINERAL_DEPLETION,1.555721708895291,0.301125,5.166365160299846
LCA_PARTICULATE_MATTER,0.003522813039824523,0.0007095,4.965205130126178
LCA_OZONE_TROPOS,219.4283329527135,559.625,0.39209887505510566
LCA_WATER_DEPLETION,23015.09353491717,250249.99999999997,0.09196840573393476
LCA_ABIOTIC_DEPLETION,1099339.472288932,308000.0,3.5692840009380906
LCA_OZONE_DEPLETION,0.01214602618039064,0.7411249999999999,0.01638863373977486
