Label,Overall_Total,PB_BE,Result
LCA_ACIDIFICATION,313.4208182174482,1375.0,0.22794241324905323
LCA_CO2,55418.35865600001,9363.75,5.918393662368176
LCA_ECOTOXICITY,1822138.737780718,180125.0,10.115968009886013
LCA_FRESHWATER_EUT,11.9318501356913,7.98875,1.493581616109066
LCA_MARINE_EUT,80.0476397091286,276.375,0.289634155437824
LCA_TERRESTRIAL_EUT,812.0805322786708,8428.75,0.0963464964886455
LCA_HUMAN_TOXICITY_CARC,5.340269533416003e-05,0.00132275,0.04037247804510303
LCA_HUMAN_TOXICITY_NOCARC,0.00127200206371223,0.005637499999999999,0.22563229511525149
LCA_IONIZING_RADIATION,7283.477850142813,724625.0,0.010051375332265397
LCA_LANDUSE,501503.2173455838,17462.5,28.71886713503701
LCA_MINERAL_DEPLETION,1.626585407111272,0.301125,5.401695000784631
LCA_PARTICULATE_MATTER,0.003768598222146645,0.0007095,5.311625401193298
LCA_OZONE_TROPOS,223.6582424890887,559.625,0.39965734641784895
LCA_WATER_DEPLETION,27007.29813352906,250249.99999999997,0.1079212712628534
LCA_ABIOTIC_DEPLETION,1073949.532712102,308000.0,3.486849132182149
LCA_OZONE_DEPLETION,0.01115828727179489,0.7411249999999999,0.015055877580428256
