Label,Overall_Total,PB_BE,Result
LCA_ACIDIFICATION,328.5372789243872,1375.0,0.23893620285409978
LCA_CO2,55418.354551,9363.75,5.918393223975436
LCA_ECOTOXICITY,1787484.47940767,180125.0,9.923577956461735
LCA_FRESHWATER_EUT,12.88666237031678,7.98875,1.6131012198800538
LCA_MARINE_EUT,86.07440215085903,276.375,0.31144062288868035
LCA_TERRESTRIAL_EUT,843.51103783556,8428.75,0.10007546051734362
LCA_HUMAN_TOXICITY_CARC,5.577621688507942e-05,0.00132275,0.042166862131982175
LCA_HUMAN_TOXICITY_NOCARC,0.001258180334213272,0.005637499999999999,0.22318054708882878
LCA_IONIZING_RADIATION,7422.920260386437,724625.0,0.010243809225994738
LCA_LANDUSE,668958.9264001242,17462.5,38.3083136091696
LCA_MINERAL_DEPLETION,1.584877825638845,0.301125,5.2631891262394195
LCA_PARTICULATE_MATTER,0.004510494099989797,0.0007095,6.357285553192104
LCA_OZONE_TROPOS,234.1230201576482,559.625,0.4183569714677654
LCA_WATER_DEPLETION,23941.3701617202,250249.99999999997,0.09566981083604476
LCA_ABIOTIC_DEPLETION,1126582.764743125,308000.0,3.6577362491659904
LCA_OZONE_DEPLETION,0.01126934108369185,0.7411249999999999,0.01520572249444001
