Label,Overall_Total,PB_BE,Result
LCA_ACIDIFICATION,287.9077234469208,1375.0,0.2093874352341242
LCA_CO2,55418.35248899999,9363.75,5.918393003764517
LCA_ECOTOXICITY,1699226.705242968,180125.0,9.433597253257282
LCA_FRESHWATER_EUT,10.27252885524648,7.98875,1.2858743677354378
LCA_MARINE_EUT,77.37364734903176,276.375,0.279958923017754
LCA_TERRESTRIAL_EUT,784.467643580895,8428.75,0.09307046045746938
LCA_HUMAN_TOXICITY_CARC,5.239694290499461e-05,0.00132275,0.039612128448304376
LCA_HUMAN_TOXICITY_NOCARC,0.001208821976029082,0.005637499999999999,0.21442518421801904
LCA_IONIZING_RADIATION,7498.479635953285,724625.0,0.010348082989067841
LCA_LANDUSE,471203.3683845772,17462.5,26.983729041350163
LCA_MINERAL_DEPLETION,1.574290750544355,0.301125,5.228030719948046
LCA_PARTICULATE_MATTER,0.003464787461953489,0.0007095,4.883421369913304
LCA_OZONE_TROPOS,219.3813930079883,559.625,0.3920149975572719
LCA_WATER_DEPLETION,23027.89448891496,250249.99999999997,0.09201955839726259
LCA_ABIOTIC_DEPLETION,1099343.608904107,308000.0,3.569297431506841
LCA_OZONE_DEPLETION,0.01197123570178736,0.7411249999999999,0.01615278893815127
