Label,Overall_Total,PB_BE,Result
LCA_ACIDIFICATION,306.80635654752,1375.0,0.22313189567092365
LCA_CO2,55418.35666399999,9363.75,5.918393449632892
LCA_ECOTOXICITY,1793274.865291261,180125.0,9.95572444297716
LCA_FRESHWATER_EUT,11.52378001544683,7.98875,1.4425010189888068
LCA_MARINE_EUT,79.36182462592723,276.375,0.28715268973650737
LCA_TERRESTRIAL_EUT,804.9993075201485,8428.75,0.09550636897762402
LCA_HUMAN_TOXICITY_CARC,5.347745752209122e-05,0.00132275,0.04042899831569928
LCA_HUMAN_TOXICITY_NOCARC,0.001262631600666846,0.005637499999999999,0.2239701287213918
LCA_IONIZING_RADIATION,7341.810818542463,724625.0,0.010131876237422753
LCA_LANDUSE,500101.057686786,17462.5,28.638571664239713
LCA_MINERAL_DEPLETION,1.62686905265493,0.301125,5.402636953607074
LCA_PARTICULATE_MATTER,0.003688068348497397,0.0007095,5.198123112751793
LCA_OZONE_TROPOS,222.4589119422311,559.625,0.3975142496175673
LCA_WATER_DEPLETION,26960.01074363728,250249.99999999997,0.10773231066388524
LCA_ABIOTIC_DEPLETION,1075363.289235788,308000.0,3.4914392507655454
LCA_OZONE_DEPLETION,0.01130315708029593,0.7411249999999999,0.015251350420368941
