Label,Overall_Total,PB_BE,Result
LCA_ACIDIFICATION,424.8088829082338,1375.0,0.30895191484235185
LCA_CO2,128819.444825,9363.75,13.757249480710186
LCA_ECOTOXICITY,2279857.082394969,180125.0,12.657083038972765
LCA_FRESHWATER_EUT,13.49668371822371,7.98875,1.6894612696884634
LCA_MARINE_EUT,91.82142289435885,276.375,0.3322349087086706
LCA_TERRESTRIAL_EUT,942.0560536815324,8428.75,0.11176699435640307
LCA_HUMAN_TOXICITY_CARC,7.525754647658732e-05,0.00132275,0.05689476203106204
LCA_HUMAN_TOXICITY_NOCARC,0.00142153455768809,0.005637499999999999,0.25215690602006036
LCA_IONIZING_RADIATION,48093.74189371766,724625.0,0.06637052529752308
LCA_LANDUSE,484981.5923678783,17462.5,27.77274687861866
LCA_MINERAL_DEPLETION,1.575377520303791,0.301125,5.2316397519428515
LCA_PARTICULATE_MATTER,0.004725337857865321,0.0007095,6.660095641811587
LCA_OZONE_TROPOS,288.35016216899,559.625,0.5152560414009202
LCA_WATER_DEPLETION,27888.66742269103,250249.99999999997,0.11144322646429983
LCA_ABIOTIC_DEPLETION,2623927.481097025,308000.0,8.519245068496835
LCA_OZONE_DEPLETION,0.02511099617899017,0.7411249999999999,0.033882268414896506
