Label,Overall_Total,PB_BE,Result
LCA_ACIDIFICATION,327.6442569115387,1375.0,0.2382867322993009
LCA_CO2,55418.36228299999,9363.75,5.918394049712988
LCA_ECOTOXICITY,1885853.613637402,180125.0,10.469693899444286
LCA_FRESHWATER_EUT,12.82552839812359,7.98875,1.6054487120167222
LCA_MARINE_EUT,82.37901011716751,276.375,0.2980696883479602
LCA_TERRESTRIAL_EUT,830.0662750169786,8428.75,0.09848035296063812
LCA_HUMAN_TOXICITY_CARC,5.362583928929295e-05,0.00132275,0.040541175043880516
LCA_HUMAN_TOXICITY_NOCARC,0.001290277663315591,0.005637499999999999,0.2288740866191736
LCA_IONIZING_RADIATION,7208.706170551277,724625.0,0.009948188608661413
LCA_LANDUSE,524218.6740822535,17462.5,30.019680691897122
LCA_MINERAL_DEPLETION,1.617439475313065,0.301125,5.3713224584908765
LCA_PARTICULATE_MATTER,0.003945714335211218,0.0007095,5.561260514744493
LCA_OZONE_TROPOS,227.9217368229019,559.625,0.40727583082046354
LCA_WATER_DEPLETION,26091.31631458459,250249.99999999997,0.10426100425408429
LCA_ABIOTIC_DEPLETION,1083050.692875609,308000.0,3.516398353492237
LCA_OZONE_DEPLETION,0.01103913433786024,0.7411249999999999,0.014895104520641243
