Label,Overall_Total,PB_BE,Result
LCA_ACIDIFICATION,301.4315516534319,1375.0,0.21922294665704137
LCA_CO2,55418.359509,9363.75,5.918393753464157
LCA_ECOTOXICITY,1769979.383787951,180125.0,9.826394913465377
LCA_FRESHWATER_EUT,11.20774110202994,7.98875,1.4029405228640202
LCA_MARINE_EUT,78.73166277140916,276.375,0.2848725925695492
LCA_TERRESTRIAL_EUT,798.4171779066728,8428.75,0.09472545489030672
LCA_HUMAN_TOXICITY_CARC,5.34358271504107e-05,0.00132275,0.04039752572323621
LCA_HUMAN_TOXICITY_NOCARC,0.001253662426611556,0.005637499999999999,0.22237914441003212
LCA_IONIZING_RADIATION,7389.21975494579,724625.0,0.010197301714605195
LCA_LANDUSE,498270.2561844363,17462.5,28.533729774341378
LCA_MINERAL_DEPLETION,1.624213347831018,0.301125,5.3938176764832475
LCA_PARTICULATE_MATTER,0.003624845367438707,0.0007095,5.109013907595077
LCA_OZONE_TROPOS,221.3917293357035,559.625,0.39560728940934287
LCA_WATER_DEPLETION,26818.77623342687,250249.99999999997,0.10716793699671079
LCA_ABIOTIC_DEPLETION,1077441.935436583,308000.0,3.4981881020668277
LCA_OZONE_DEPLETION,0.01141207727465538,0.7411249999999999,0.015398316444129373
