Label,Overall_Total,PB_BE,Result
LCA_ACIDIFICATION,293.8114147231747,1375.0,0.21368102888958163
LCA_CO2,56428.91116799999,9363.75,6.026315436443731
LCA_ECOTOXICITY,1728417.478188411,180125.0,9.59565567349569
LCA_FRESHWATER_EUT,10.43495630715701,7.98875,1.306206391132156
LCA_MARINE_EUT,77.77526400048922,276.375,0.2814120814128963
LCA_TERRESTRIAL_EUT,788.6635419440258,8428.75,0.09356826836055475
LCA_HUMAN_TOXICITY_CARC,5.175954152298852e-05,0.00132275,0.039130252521631846
LCA_HUMAN_TOXICITY_NOCARC,0.001205374666813258,0.005637499999999999,0.2138136881265203
LCA_IONIZING_RADIATION,7481.859089063242,724625.0,0.010325146232966351
LCA_LANDUSE,473858.5164101694,17462.5,27.13577760401829
LCA_MINERAL_DEPLETION,1.555714722007563,0.301125,5.166341957683896
LCA_PARTICULATE_MATTER,0.003522761581169282,0.0007095,4.96513260207087
LCA_OZONE_TROPOS,219.4276318900211,559.625,0.39209762231855455
LCA_WATER_DEPLETION,23014.97839463336,250249.99999999997,0.09196794563290055
LCA_ABIOTIC_DEPLETION,1099342.553074003,308000.0,3.5692940034870224
LCA_OZONE_DEPLETION,0.01214612739152607,0.7411249999999999,0.016388770303965013
